Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
Q06418	Tyro3/Sky	0.441951487968185	0.626390836138758	1.06834232410694	1.04575749056068	-0.537997248845766	-0.532971851975966	0.0340862361428734	42.5555555555556
P42679	CTK	0.446596745304657	0.581575831632231	1.02817257693689	1.04479346245806	-0.54901541197921	-0.532168479789114	0.0406229171198063	26.8888888888889
P51451	BLK	0.594568629456352	0.524077641255161	1.11864627071151	1.04431224968649	-0.595159928711936	-0.576073452603036	0.075954440277566	21.5555555555556
P06239	Lck	0.719282352099297	0.410397219161035	1.12967957126033	1.03810452633215	-0.588681641587415	-0.585786310070727	0.033877493045251	28.3333333333333
Q9UM73	ALK	0.49329928890038	0.522878745280338	1.01617803418072	0.997833938243492	-0.54999948278908	-0.545124906633152	0.0262420157887078	37.4444444444444
H0Y8A4	RYK	0.486975848515413	0.453468336053504	0.940444184568917	0.981299501333757	-0.587105988831679	-0.580206646653922	0.0992390040724661	8.11111111111111
P16591	Fer	0.441996394332873	0.567693749786865	1.00969014411974	0.968995718636463	-0.552048049534741	-0.588295362693724	0.108402105982051	13.2222222222222
P29322	EphA8	0.448152350889815	0.581575831632231	1.02972818252205	0.924088238517223	-0.596759230409085	-0.558102079861079	0.0669561488249848	3.66666666666667
P41240	CSK	0.237179667227185	0.698970004336019	0.936149671563204	0.912928794093465	-0.493366402285126	-0.49053973203943	0.0366003032319871	40.8888888888889
P04626	HER2	0.427607208114281	0.490629863959163	0.918237072073444	0.903785414653595	-0.53646774990813	-0.541702854470596	0.0387564429859199	31.7777777777778
P21709	EphA1	0.33640227279406	0.497890997958678	0.834293270752737	0.856360764725457	-0.529429034892852	-0.540711963023207	0.0200697920838425	5.2
Q05397	FAK1	0.26243662211666	0.59294305884276	0.85537968095942	0.854492828590337	-0.49306236383332	-0.486749784352409	0.0369229802379037	38.2222222222222
P09769	Fgr	0.304831498042354	0.481232499744238	0.786063997786591	0.839831707041488	-0.496784593480284	-0.523568007871837	0.0811228218004104	7.11111111111111
P11362	FGFR1	0.256991579610242	0.456582638675754	0.713574218285996	0.806875401645538	-0.459061637615936	-0.490594216958701	0.0926763159331553	14
P54762	EphB1	0.394706987547422	0.397940008672038	0.792646996219459	0.792646996219459	-0.582439520539357	-0.582439520539357	0	3
P10721	Kit	0.238494725929339	0.479477581168323	0.717972307097662	0.77780395369828	-0.46545101536187	-0.500478040303049	0.0796179449870452	13.8888888888889
P00533	EGFR	0.324178206393691	0.492599726954767	0.816777933348458	0.743763466794077	-0.520048090578739	-0.520579041579224	0.0149581890784336	43.6666666666667
Q13882	Brk	0.222577058386008	0.479262636748634	0.701839695134643	0.714667772356116	-0.501277447530225	-0.502123024667838	0.0118531336186111	57.5555555555556
P43405	Syk	0.233839049489993	0.43193277760727	0.665771827097262	0.707743928643524	-0.494109702593655	-0.514811293933298	0.038079629799112	68.8888888888889
P14616	IRR	0.311819167731623	0.458146007804834	0.769965175536456	0.658367664221946	-0.51099960072849	-0.464373675006927	0.0648213839695776	5
Q06187	BTK	0.32236340858925	0.354868891779568	0.677232300368818	0.613322716039162	-0.506241835777699	-0.486356309171498	0.0576369153630231	19
P17948	FLT1	0.0762592065777954	0.529161806873014	0.605421013450809	0.598599459218456	-0.38010985308834	-0.38126675934376	0.048224838569944	18.1111111111111
P21802	FGFR2	0.216134928452969	0.348040838547658	0.564175767000626	0.597910649427903	-0.404919987886542	-0.450190971233149	0.149010893053754	7.88888888888889
P21860	HER3	0.19997723117371	0.397940008672038	0.597917239845747	0.59108197915322	-0.486781474200448	-0.486652027171311	0.0276581381110479	39.6666666666667
P43403	ZAP70	0.199103843216659	0.453468336053504	0.652572179270164	0.569280112136718	-0.49400276607981	-0.48519532988721	0.018550014233637	58.4444444444444
P22607	FGFR3	0.174913761513374	0.304174692824113	0.479088454337487	0.553307783439809	-0.381973009189016	-0.447745174290339	0.141280558834742	7
Q08345	DDR1	0.244698323471782	0.301029995663981	0.545728319135764	0.548981547844543	-0.46928359718172	-0.46928359718172	0	3
O60674	JAK2	0.149505031972212	0.376404450225803	0.525909482198015	0.546070407942271	-0.447010581529765	-0.456494828046301	0.0166376804200756	18.8888888888889
P22455	FGFR4	0.121446915707433	0.343716608988728	0.46516352469616	0.508638306165727	-0.420427965089093	-0.424501335891129	0.0374798142149821	17.6666666666667
P23458	JAK1~b	0.224799401140005	0.281234684152075	0.50603408529208	0.505498805729182	-0.453685149451297	-0.449147907366492	0.00907448416960954	4.5
P09619	PDGFR[beta]	0.0697338626444353	0.296171805427674	0.36590566807211	0.356547323513813	-0.348336654285646	-0.349378399882363	0.0517976481921989	12.1111111111111
P36888	FLT3	0.0522662283388337	0.303562676658329	0.355828904997162	0.330683119433888	-0.320708220808761	-0.310108385281728	0.0462156534108525	13.5714285714286
Q13308	CCK4/PTK7	0.0219743480413775	0.0969100130080564	0.118884361049434	0.119186407719209	0.0798478546875541	0.0798478546875541	0	3
Q6ZMQ8	Lmr1	0.0136773031367523	0.0969100130080564	0.110587316144809	0.110138278741812	-0.0433245258909473	-0.0433245258909473	0	3
