Barcode	Peptide	LFC	totalMeanLFC
640038121	RB_804_816	-0.21375806509559458	-0.11569812776994552
640038121	RET_1022_1034	-0.07728517924884315	-0.08020023845017772
640038121	RON_1346_1358	-0.2735495152237313	-0.28486083930635697
640038121	STAT4_714_726	-0.33311371840456694	-0.6831166649793575
640038121	TEC_512_524	0.02613939392900555	-0.02791691910705385
640038121	TYK2_1048_1060	0.05133726245004144	-0.06896759957168452
640038121	TYRO3_679_691	-0.14276488658971154	-0.1623292884693465
640038121	VGFR1_1040_1052	-0.20163386116965043	-0.30773635152012896
640038121	VGFR2_1046_1058	-0.23370773456428173	-0.053088848782251986
640038121	VGFR2_944_956	-0.02274993329049213	0.269570535179386
640038121	VGFR2_989_1001	-0.339198722699793	-0.15641614717432498
640038121	VGFR3_1061_1073	-0.23509298239879417	0.08639224027575725
640038121	VISTA_260_270	-0.0034974442362267766	-0.022752486849435094
640038121	YES_420_432	-0.11641359621313807	-0.02765029650543749
640038121	ZAP70_313_325	-0.4209057223725363	-0.2783402568848737
640038121	ZAP70_485_497	-0.22259289309955665	-0.18883210603473768
640038201	41_654_666	0.13268010010634512	0.1284161453916385
640038201	ACHD_383_395	-0.2279147057474904	0.4756628179671483
640038201	AKT1_309_321_C310S	0.06599228008412616	-0.3078730535473575
640038201	AKT1_320_332	0.12631644978140066	-0.023025287606663742
640038201	ANXA1_14_26	0.14233771120693106	-0.026855879501823072
640038201	ANXA2_17_29	-0.2296095201334598	-0.5954303139978133
640038201	ARAF_297_307	0.24563135957234872	-0.00671600249750511
640038201	BTLA_252_262	0.4007611261913411	-0.03394614117897247
640038201	CALM_95_107	0.10780328953451468	-0.12156991642782107
640038201	CBL_693_705	-0.09686153925258978	-0.356517325706115
640038201	CD28_185_197	0.09432738254815298	-0.07615048925171841
640038201	CD28_203_215	0.19372958460177703	0.08252208602673328
640038201	CD3E_182_194	-0.006581220462038573	-0.2623147055530408
640038201	CD3E_193_205	0.16875445773437558	-0.07656822745111835
640038201	CD3Z_105_117	-0.032058426153749764	-0.19187877057390335
640038201	CD3Z_116_128	0.054222174074165075	-0.22789225427145934
640038201	CD3Z_117_129	-0.06032452702265889	-0.23572032968814374
640038201	CD3Z_135_147	0.0783162436630267	-0.2617226234963021
640038201	CD3Z_77_89	0.2970143745936742	0.12890324904803338
640038201	CD70_9_21_C17S	0.18920406393719613	0.21331346802064152
640038201	CDK1_9_21	0.007009931762507193	-0.11135848428855837
640038201	CDK2_8_20	-0.13966531577809072	-0.17190923804043776
640038201	CDK4_11_23	0.0802654989682976	-0.2139076272454865
640038201	CTNB1_79_91	-0.020386247399777346	-0.2992868473221373
640038201	DCX_67_79	-0.030229002010552897	0.15833512296299132
640038201	DYR1A_312_324	-0.5153800492718696	-0.5311295471314111
640038201	EGFR_1103_1115	0.21251207661770888	-0.22720815105532774
640038201	EGFR_1165_1177	0.25695135378195033	-0.06941683563557326
640038201	EGFR_1190_1202	0.10324943470785186	-0.2088755182315268
640038201	EPHA1_774_786	-0.1047568990255936	-0.09411909321797829
640038201	EPHA2_765_777	-0.12157717286139835	-0.11286473150013994
640038201	EPHA7_607_619	-0.030107094299562043	-0.09441931912116679
640038201	EPHB1_771_783	-0.02583773635599851	-0.0683954190756421
640038201	EPHB1_921_933	-0.6895370916060917	-0.2884358376331893
640038201	EPOR_361_373	-0.016225521902128115	-0.18610677792244879
640038201	EPOR_419_431	0.2103451689619522	-0.08474115382569754
640038201	ERBB2_1241_1253	-0.060253164860730735	-0.02318440328855183
640038201	ERBB2_870_882	0.2503492884098302	-0.01910802179641428
640038201	ERBB4_1277_1289	0.422554349396012	-0.018669978993688385
640038201	FAK1_569_581	-0.07829251844301854	0.04729143827428691
640038201	FAK2_572_584	-0.13287993308408197	-0.048877321303541756
640038201	FER_707_719	-0.08534336883312132	-0.17736276959759087
640038201	FES_706_718	-0.15645318690150134	-0.16939899565648217
640038201	FGFR1_761_773	0.216010088204877	0.0320078123746376
640038201	FGFR2_762_774	0.18605159715854924	0.060102470941529575
640038201	FGFR3_753_765	-0.014075185211723351	0.01817489124660791
640038201	FRK_380_392	-0.05786532199438632	-0.2922746710577542
640038201	GAB1_622_632	1.03821932223049	-0.07135262790266106
640038201	GAB2_638_648	-0.1939418825608481	-0.5476757096752575
640038201	GSK3B_210_222_C218S	0.40037719257271176	0.0029276811462220684
640038201	HAVR2_257_267	0.26138859135151193	-0.13721677481401487
640038201	IRS1_890_902	0.05511554383105288	-0.6015871812442836
640038201	IRS2_626_638	0.2654707231947402	-0.040187553521201735
640038201	JAK1_ 1027_1039	0.0050709895474225775	-0.31547691103617304
640038201	JAK2_563_577	0.015968924941928364	-0.15149772545699522
640038201	JAK3_974_986	0.0032024320383436944	-0.1227632043221402
640038201	K2C6B_53_65	0.09581315259739398	-0.3066204788654572
640038201	K2C8_425_437	0.0342649689254344	-0.13234548250871944
640038201	KIT_930_942_C942S	0.17153064900741022	-0.2903320621932597
640038201	KSYK_518_530	0.014572801087272325	-0.3429101505429372
640038201	LAT_194_206	0.2460436894010929	-0.07955505593180412
640038201	LAT_249_261	0.08100343096345508	-0.09055057479220736
640038201	LCK_387_399	-0.09177091461309139	-0.036476495981273636
640038201	LYN_391_403	0.05369940115466054	-0.04107706454951673
640038201	MAPK3_198_210_C203S	0.1147116588766921	-0.6197159125469605
640038201	MBP_198_210	-0.35989594508638323	-0.3014444816161103
640038201	MET_1227_1239	-0.09245169066188197	-0.21027066584203288
640038201	MET_1228_1240	0.0736159047286602	-0.04203365608447444
640038201	MK03_199_208	0.036614165553668254	-0.30296845691674995
640038201	MK07_ 212_224	-0.1718418405372848	-0.11668758827824484
640038201	MK08_181_191	-0.0423108048579639	-0.4027147291196235
640038201	MK10_216_228	-0.07923284705652645	-0.3719524132996028
640038201	MK12_178_190	-0.41256501359932285	-0.2790617066542331
640038201	MK12_180_189_M182B	0.18751599674776376	-0.1571695275457284
640038201	MK14_177_187	0.03682027354493744	-0.025676137804714855
640038201	MPZL1_236_246	0.26263286175225975	-0.20831246039347326
640038201	NCF1_313_325	-0.2198245861152781	-0.09770387987502094
640038201	NPT2A_501_513	-0.3521062435523872	-0.28109844241867527
640038201	NTRK2_696_708	0.09874631086547403	-0.10714628705623792
640038201	P85A_600_612	-0.13548965735831864	-0.24497322145254272
640038201	PAXI_111_123	-0.22701748431869895	-0.5500966868252242
640038201	PAXI_24_36	-0.18678886830617358	-0.16467505643080926
640038201	PDPK1_2_14	-0.15873332551129593	-0.18944831139164928
640038201	PDPK1_369_381	0.3909664942757649	0.08942607252482777
640038201	PECA1_706_718	-0.1456915813300128	-0.38666321232059914
640038201	PGFRB_1002_1014	-0.09773058255273348	-0.42663700950453914
640038201	PGFRB_1014_1028	-0.015313055494504013	-0.20032232391812185
640038201	PGFRB_572_584	-0.05442764322982452	-0.1748737433592984
640038201	PGFRB_709_721	-0.08631494806197537	-0.10179234163954269
640038201	PGFRB_768_780	0.13213556706918794	-0.09131625391628528
640038201	PGFRB_771_783	-0.0072315692310764845	-0.1979197390155368
640038201	PLCG2_1191_1203_C1200S	0.16123605438484923	-0.1773325541238163
640038201	PP2AB_297_309	-0.03914975375515395	-0.09425587936061897
640038201	PRGR_786_798	0.3907899530321668	-0.15085449400767695
640038201	PRRX2_202_214	-0.21907076731939767	-0.3038817026822424
640038201	PTN11_539_551	-0.07665796852940776	0.08999894011831033
640038201	PTN11_57_67	-0.027469797066038026	-0.14591282562946262
640038201	PTN11_580_590	0.3972624269920333	-0.27350218680338223
640038201	PTN6_531_541	0.17333592587357316	-0.39030839111688803
640038201	PTN6_558_570	0.2277804820860041	-0.02174912125751553
640038201	RAF1_332_344	-0.11196028540274039	-0.10191418943521757
640038201	RASA1_453_465	-0.1271230987862717	-0.20722241135812838
640038201	RB_804_816	-0.2164918198967638	-0.11569812776994552
640038201	RET_1022_1034	-0.08690208610135564	-0.08020023845017772
640038201	RON_1346_1358	0.08220809749150337	-0.28486083930635697
640038201	STAT4_714_726	0.272346066036802	-0.6831166649793575
640038201	TEC_512_524	-0.07880754774109455	-0.02791691910705385
640038201	TYK2_1048_1060	0.2632194972499038	-0.06896759957168452
640038201	TYRO3_679_691	-0.1742047288195483	-0.1623292884693465
640038201	VGFR1_1040_1052	-0.12936035044132055	-0.30773635152012896
640038201	VGFR2_1046_1058	-0.03892836624041873	-0.053088848782251986
640038201	VGFR2_944_956	0.3460347116584086	0.269570535179386
640038201	VGFR2_989_1001	0.10978997343616292	-0.15641614717432498
640038201	VGFR3_1061_1073	0.49275506262406754	0.08639224027575725
640038201	VISTA_260_270	0.27115876584916254	-0.022752486849435094
640038201	YES_420_432	0.259747422478644	-0.02765029650543749
640038201	ZAP70_313_325	-0.006013743767683266	-0.2783402568848737
640038201	ZAP70_485_497	-0.07663595215788632	-0.18883210603473768
640038203	41_654_666	0.08051066213046276	0.1284161453916385
640038203	ACHD_383_395	1.158749925885635	0.4756628179671483
640038203	AKT1_309_321_C310S	-0.9695863300113388	-0.3078730535473575
640038203	AKT1_320_332	-0.029310839706885083	-0.023025287606663742
640038203	ANXA1_14_26	-0.09645701447146049	-0.026855879501823072
640038203	ANXA2_17_29	-1.4019162275886732	-0.5954303139978133
640038203	ARAF_297_307	-0.19703684705955293	-0.00671600249750511
640038203	BTLA_252_262	-0.34490085061920617	-0.03394614117897247
640038203	CALM_95_107	-0.5907759204377978	-0.12156991642782107
640038203	CBL_693_705	-0.6529882562398992	-0.356517325706115
640038203	CD28_185_197	-0.30019216523606795	-0.07615048925171841
640038203	CD28_203_215	-0.10811761685530996	0.08252208602673328
640038203	CD3E_182_194	-0.3969455327415572	-0.2623147055530408
640038203	CD3E_193_205	-0.05823022845742454	-0.07656822745111835
640038203	CD3Z_105_117	-0.35033180989102863	-0.19187877057390335
640038203	CD3Z_116_128	-0.5941388135613854	-0.22789225427145934
640038203	CD3Z_117_129	-0.3650444926286571	-0.23572032968814374
640038203	CD3Z_135_147	-0.5349542000276317	-0.2617226234963021
640038203	CD3Z_77_89	-0.19534330969886415	0.12890324904803338
640038203	CD70_9_21_C17S	0.5909139981729883	0.21331346802064152
640038203	CDK1_9_21	-0.3304311198952794	-0.11135848428855837
640038203	CDK2_8_20	-0.27347829521364275	-0.17190923804043776
640038203	CDK4_11_23	-0.5577753231648277	-0.2139076272454865
640038203	CTNB1_79_91	-0.5966443057687911	-0.2992868473221373
640038203	DCX_67_79	0.2520632880127911	0.15833512296299132
640038203	DYR1A_312_324	-0.5562135622395386	-0.5311295471314111
640038203	EGFR_1103_1115	-0.7878033457694409	-0.22720815105532774
640038203	EGFR_1165_1177	-0.25005168568293	-0.06941683563557326
640038203	EGFR_1190_1202	-0.30118942861173803	-0.2088755182315268
640038203	EPHA1_774_786	0.12126044470563002	-0.09411909321797829
640038203	EPHA2_765_777	0.03940105878813327	-0.11286473150013994
640038203	EPHA7_607_619	-0.2943017299825206	-0.09441931912116679
640038203	EPHB1_771_783	-0.09669686586975867	-0.0683954190756421
640038203	EPHB1_921_933	-0.49552741713921145	-0.2884358376331893
640038203	EPOR_361_373	-0.42644366050801796	-0.18610677792244879
640038203	EPOR_419_431	-0.31259543771920306	-0.08474115382569754
640038203	ERBB2_1241_1253	0.10483589290431983	-0.02318440328855183
640038203	ERBB2_870_882	-0.17406887969681062	-0.01910802179641428
640038203	ERBB4_1277_1289	-0.22110372536787537	-0.018669978993688385
640038203	FAK1_569_581	0.4892489131131246	0.04729143827428691
640038203	FAK2_572_584	4.745707414146594e-4	-0.048877321303541756
640038203	FER_707_719	-0.2488703487070003	-0.17736276959759087
640038203	FES_706_718	-0.25549129411882454	-0.16939899565648217
640038203	FGFR1_761_773	-0.08575917059790594	0.0320078123746376
640038203	FGFR2_762_774	0.20179701846121034	0.060102470941529575
640038203	FGFR3_753_765	0.1882974251064855	0.01817489124660791
640038203	FRK_380_392	-0.7400036206586762	-0.2922746710577542
640038203	GAB1_622_632	-0.7505485664391309	-0.07135262790266106
640038203	GAB2_638_648	-1.3264294871223032	-0.5476757096752575
640038203	GSK3B_210_222_C218S	-0.5195335376886256	0.0029276811462220684
640038203	HAVR2_257_267	-0.4843046105632851	-0.13721677481401487
640038203	IRS1_890_902	-1.4820214170036836	-0.6015871812442836
640038203	IRS2_626_638	-0.24589665462913324	-0.040187553521201735
640038203	JAK1_ 1027_1039	-0.5890387706439828	-0.31547691103617304
640038203	JAK2_563_577	-0.36855814922430596	-0.15149772545699522
640038203	JAK3_974_986	-0.0806946102649686	-0.1227632043221402
640038203	K2C6B_53_65	-0.8602309644561847	-0.3066204788654572
640038203	K2C8_425_437	-0.12839493132696322	-0.13234548250871944
640038203	KIT_930_942_C942S	-0.8448316514492706	-0.2903320621932597
640038203	KSYK_518_530	-0.6714992511891515	-0.3429101505429372
640038203	LAT_194_206	-0.10235455971776464	-0.07955505593180412
640038203	LAT_249_261	-0.10047868856341946	-0.09055057479220736
640038203	LCK_387_399	0.13696125911626567	-0.036476495981273636
640038203	LYN_391_403	-0.006799832105341075	-0.04107706454951673
640038203	MAPK3_198_210_C203S	-1.6282352091868546	-0.6197159125469605
640038203	MBP_198_210	-0.44186776612140033	-0.3014444816161103
640038203	MET_1227_1239	-0.28107369764074175	-0.21027066584203288
640038203	MET_1228_1240	-0.12233554292405202	-0.04203365608447444
640038203	MK03_199_208	-0.5073128725708931	-0.30296845691674995
640038203	MK07_ 212_224	-0.13834132577167324	-0.11668758827824484
640038203	MK08_181_191	-1.1026856639745635	-0.4027147291196235
640038203	MK10_216_228	-0.7412841200703966	-0.3719524132996028
640038203	MK12_178_190	-0.20163386116965043	-0.2790617066542331
640038203	MK12_180_189_M182B	-0.8612937291684077	-0.1571695275457284
640038203	MK14_177_187	-0.2673939452125378	-0.025676137804714855
640038203	MPZL1_236_246	-0.8489576144821003	-0.20831246039347326
640038203	NCF1_313_325	0.2745151524125804	-0.09770387987502094
640038203	NPT2A_501_513	-0.14992951056434256	-0.28109844241867527
640038203	NTRK2_696_708	-0.06711419585853662	-0.10714628705623792
640038203	P85A_600_612	-0.22948184612276634	-0.24497322145254272
640038203	PAXI_111_123	-1.186009047863946	-0.5500966868252242
640038203	PAXI_24_36	-0.26869298011235365	-0.16467505643080926
640038203	PDPK1_2_14	-0.25719124459151654	-0.18944831139164928
640038203	PDPK1_369_381	0.020196304220674755	0.08942607252482777
640038203	PECA1_706_718	-0.6969484953421938	-0.38666321232059914
640038203	PGFRB_1002_1014	-0.8646650887953067	-0.42663700950453914
640038203	PGFRB_1014_1028	-0.12424076777387683	-0.20032232391812185
640038203	PGFRB_572_584	-0.37235300425640894	-0.1748737433592984
640038203	PGFRB_709_721	-0.04637302080632022	-0.10179234163954269
640038203	PGFRB_768_780	-0.22609136246161654	-0.09131625391628528
640038203	PGFRB_771_783	-0.4261637372592233	-0.1979197390155368
640038203	PLCG2_1191_1203_C1200S	-0.4700239912640747	-0.1773325541238163
640038203	PP2AB_297_309	-0.2007624053649053	-0.09425587936061897
640038203	PRGR_786_798	-0.3812347911881053	-0.15085449400767695
640038203	PRRX2_202_214	-0.4389465401538093	-0.3038817026822424
640038203	PTN11_539_551	0.3005256181551377	0.08999894011831033
640038203	PTN11_57_67	-0.17526254110126516	-0.14591282562946262
640038203	PTN11_580_590	-1.0613248821472316	-0.27350218680338223
640038203	PTN6_531_541	-1.0787535617025146	-0.39030839111688803
640038203	PTN6_558_570	-0.2757914730869224	-0.02174912125751553
640038203	RAF1_332_344	-0.10281080558377553	-0.10191418943521757
640038203	RASA1_453_465	-0.4536290393642508	-0.20722241135812838
640038203	RB_804_816	0.08315550168252184	-0.11569812776994552
640038203	RET_1022_1034	-0.076413450000334393	-0.08020023845017772
640038203	RON_1346_1358	-0.663241100186843	-0.28486083930635697
640038203	STAT4_714_726	-1.9885823425703077	-0.6831166649793575
640038203	TEC_512_524	-0.03108260350907255	-0.02791691910705385
640038203	TYK2_1048_1060	-0.5214595584149988	-0.06896759957168452
640038203	TYRO3_679_691	-0.17001824999877968	-0.1623292884693465
640038203	VGFR1_1040_1052	-0.5922148429494158	-0.30773635152012896
640038203	VGFR2_1046_1058	0.1133695544579445	-0.053088848782251986
640038203	VGFR2_944_956	0.48542682717024155	0.269570535179386
640038203	VGFR2_989_1001	-0.23983969225934487	-0.15641614717432498
640038203	VGFR3_1061_1073	0.0015146406019983516	0.08639224027575725
640038203	VISTA_260_270	-0.33591878216124105	-0.022752486849435094
640038203	YES_420_432	-0.2262847157818184	-0.02765029650543749
640038203	ZAP70_313_325	-0.4081013045144015	-0.2783402568848737
640038203	ZAP70_485_497	-0.2672674728467701	-0.18883210603473768
