Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P42685	FRK	0.760496154136662	0.22592690175536	0.986423055892023	0.97387548325455	-0.261334612800286	-0.277337631875653	0.0391586298702668	48.8888888888889
P54764	EphA4	0.417151479319833	0.209111107397635	0.626262586717468	0.96657624451305	-0.310946739851287	-0.469601419710817	0.209453080728692	3.88888888888889
P43403	ZAP70	0.786316565496295	0.187374856803129	0.973691422299424	0.906928693623937	-0.265676915115671	-0.255615313043634	0.0425463843956874	58.4444444444444
Q9UM73	ALK	0.843300257653206	0.239263991961493	1.0825642496147	0.904481957676849	-0.277447683107752	-0.278184896657428	0.0687068502246884	37.4444444444444
P14616	IRR	0.513024025738495	0.285193746454456	0.798217772192951	0.876148359032914	-0.346498700879631	-0.384218142113987	0.217033895123902	5
P21709	EphA1	0.696376749057098	0.389769495510524	1.08614624456762	0.85078088734462	-0.484742356795859	-0.363002441054215	0.18309257276447	5.2
P06239	Lck	0.618345217576774	0.193089603408631	0.811434820985405	0.723538195826756	-0.261336156427408	-0.2536647627635	0.0673636050841384	28.3333333333333
P29322	EphA8	0.512449013754972	0.28054583596825	0.792994849723222	0.713992877920525	-0.423416263053598	-0.391479205160668	0.0553166069148248	3.66666666666667
Q16288	TRKC	0.433115396198205	0.214410217435177	0.647525613633382	0.674074044228534	-0.248308559766576	-0.26043251423701	0.0380084969518139	15.3333333333333
Q14289	FAK2	0.537792591781214	0.194813388984309	0.732605980765523	0.628562682595899	-0.244573939909341	-0.239816106547433	0.0619891551838336	29.1111111111111
P54762	EphB1	0.465178899380697	0.154901959985743	0.620080859366441	0.620080859366441	-0.416603518636766	-0.416603518636766	0	3
P29376	LTK	0.474652668482406	0.17745260298735	0.652105271469756	0.605898697959955	-0.256430571913233	-0.254632239710925	0.126160858009888	14.3333333333333
Q05397	FAK1	0.491712457635568	0.163335474683914	0.655047932319482	0.590235895733654	-0.227004628142891	-0.236484187167276	0.0524038300750275	38.2222222222222
P00533	EGFR	0.361363768058031	0.150448375355539	0.511812143413571	0.57154122648442	-0.198486153079596	-0.214354073607247	0.0369624907357899	43.6666666666667
P17948	FLT1	0.35803246512478	0.199533153072819	0.557565618197599	0.544241796895863	0.214364224261511	0.222629688965538	0.049870712908495	18.1111111111111
Q16620	TRKB	0.311797814888245	0.162340492166922	0.474138307055168	0.462936857218383	-0.193922037546218	-0.189402078258959	0.0190845130293144	17.8888888888889
P10721	Kit	0.29060135502059	0.142014860657368	0.432616215677959	0.462055040708513	-0.123761530506955	-0.200893636788078	0.159723350278201	13.8888888888889
P36888	FLT3	0.263489559765311	0.204468874924326	0.467958434689636	0.453951133598266	-0.102741277592916	-0.160937593711967	0.178449842653311	13.5714285714286
Q9H3Y6	Srm	0.284018960798551	0.154901959985743	0.438920920784294	0.439734602137285	-0.190028590980861	-0.191811846597661	0.0106439207159148	41.1111111111111
P35916	FLT4	0.291293289568747	0.159641826112633	0.450935115681381	0.372429335819457	0.188887273432221	0.152674493448852	0.102767621399845	15
P42681	TXK	0.21970945458174	0.135571310993181	0.355280765574921	0.364516253185088	-0.152405310022822	-0.162989854578175	0.0336007547618616	27.1111111111111
O60674	JAK2	0.199246360125398	0.130647633446839	0.329893993572237	0.346016092625931	0.134458762994706	0.137399402614758	0.0447907892658053	18.8888888888889
P22607	FGFR3	0.271776233544753	0.136681185112319	0.408457418657072	0.342972636180989	0.212501634580568	0.185071973883923	0.199898723695207	7
P21802	FGFR2	0.256452489012812	0.126578552384358	0.38303104139717	0.340273904762208	0.178123290428937	0.185071973883923	0.213544836480709	7.88888888888889
Q04912	Ron	0.207412142542629	0.103898554311478	0.311310696854107	0.339513984215032	0.0249654464099787	-0.0153982790331426	0.18298544515406	7.11111111111111
P07949	Ret	0.231385716695295	0.129127761328994	0.360513478024289	0.304868702295974	-0.152640448561416	-0.14961711284212	0.051780934028117	16
P09619	PDGFR[beta]	0.228112042392323	0.0647671634102153	0.292879205802538	0.299123291623096	0.154975725023742	0.157777911330908	0.029115990308166	12.1111111111111
P30530	Axl	0.140552632523685	0.142014860657368	0.282567493181054	0.274088367704952	-0.141984022754116	-0.138635006201078	0.0315499982571687	53.7777777777778
P08581	Met	0.115108314378756	0.105257938357812	0.220366252736568	0.270106596036762	-0.0886022248795616	-0.114838444349594	0.0761724168769808	28.8888888888889
P07333	FmS/CSFR	0.135276624015943	0.0948655916258949	0.230142215641838	0.241996990700201	-0.0964047761865646	-0.0967432053856509	0.0999740826462063	8.22222222222222
Q12866	Mer	0.0624746710725554	0.148458410321556	0.210933081394111	0.212397853817662	-0.0898653498855978	-0.103184822788834	0.0286895794344726	46.8888888888889
Q13882	Brk	0.110608149686521	0.0969100130080564	0.207518162694577	0.204258979130756	-0.136148371642345	-0.143772608742999	0.0177542756393803	57.5555555555556
Q08345	DDR1	0.151624974825535	0.0457574905606751	0.19738246538621	0.195111255377609	0.165778049494633	0.165778049494633	0	3
Q15303	HER4	0.0884297257007573	0.0690913929691453	0.157521118669903	0.179929965687674	-0.0264940729067025	-0.0460976832084202	0.0925789323875977	28.1111111111111
P06241	Fyn	0.114775551968627	0.0941056555669721	0.208881207535599	0.168514160751343	-0.084967172635911	-0.0596496036895592	0.0545802170135707	15
Q13308	CCK4/PTK7	0.0670726135163144	0.0969100130080564	0.163982626524371	0.168002322764104	0.0768874014113413	0.0768874014113413	0	3
P11362	FGFR1	0.0682849227260238	0.0984298851259021	0.166714807851926	0.155336471759761	-0.00471369906994654	0.0329842837035373	0.0798111405801712	14
P51813	Etk/BMX	0.0983234560079521	0.0469563865354987	0.145279842543451	0.151995728502732	-0.0148262296070087	-0.00988116488450361	0.100748731064736	28.3333333333333
P22455	FGFR4	0.0828390544962468	0.0718101610618145	0.154649215558061	0.148497047229455	0.0405171136307394	0.053786510493781	0.0802455974158647	17.6666666666667
P16591	Fer	0.0934665696934037	0.0489152185692451	0.142381788262649	0.147581007062999	0.00398260945823762	-0.0057793744371832	0.0916794609208748	13.2222222222222
P42680	TEC	0.0418593931899042	0.0538388961155869	0.0956982893054911	0.147520006363144	-0.0571614586522263	-0.0799573537958898	0.0408248392315486	36.3333333333333
Q06418	Tyro3/Sky	0.0982241812073906	0.110557048395354	0.208781229602745	0.144117569963964	-0.103644871581384	-0.0826887162554912	0.0420546460558527	42.5555555555556
P16234	PDGFR[alpha]	0.0777819865909472	0.138556258544156	0.216338245135104	0.139302725947961	0.0683849215644336	0.0383143780952174	0.0451058152038243	5.33333333333333
P42679	CTK	0.125872298284819	0.020936110458823	0.146808408743642	0.13608262304214	-0.1064409467983	-0.1007782005072	0.0309972020088463	26.8888888888889
P04626	HER2	0.135097925207422	0.0825779402849319	0.217675865492354	0.130299026326122	-0.0886436487140545	-0.040595073104116	0.109158689039514	31.7777777777778
P07332	Fes	0.0516914142084676	0.0469563865354987	0.0986478007439663	0.0829148093594327	-0.0398117263044973	-0.0296290536056006	0.0373609289327542	13.4444444444444
Q08881	ITK	0.0376971711006451	0.0305049937071167	0.0682021648077618	0.0598821332522815	0.0331340232447887	0.0188407615145123	0.0407485644830782	33.8888888888889
P41240	CSK	0.0195478435422401	0.0469563865354987	0.0665042300777388	0.0576446502923232	-0.0277595949463687	-0.0153649255331414	0.0356096005654811	40.8888888888889
P35968	KDR	0.0378593854823623	0.00508416561785279	0.0429435511002151	0.0462403082667712	0.00580781498595704	0.00246721554296342	0.0394245008243565	18.6666666666667
